GOBPID,Pvalue,OddsRatio,ExpCount,Count,Size,Term,enrichment,padj
GO:1901360,0.997584754,0.489624504,27.65358784,17,5588,organic cyclic compound metabolic process,0.008942685,0.999990192
GO:0090304,0.997638638,0.462122841,23.08094733,13,4664,nucleic acid metabolic process,0.009816532,0.999990192
GO:0060255,0.998341324,0.475194268,28.1534111,17,5689,regulation of macromolecule metabolic process,0.008627975,0.999990192
GO:0006355,0.999134951,0.333974878,15.29657123,6,3091,"regulation of transcription, DNA-templated",0.010315376,0.999990192
GO:0019219,0.999157362,0.36881013,18.09261223,8,3656,regulation of nucleobase-containing compound metabolic process,0.009831266,0.999990192
GO:0016070,0.999219433,0.393064503,20.78967833,10,4201,RNA metabolic process,0.009307359,0.999990192
GO:1903506,0.999300678,0.3274218,15.53411099,6,3139,regulation of nucleic acid-templated transcription,0.010002313,0.999990192
GO:2001141,0.999309963,0.327018893,15.54895723,6,3142,regulation of RNA biosynthetic process,0.009983222,0.999990192
GO:0034654,0.999472961,0.354366473,18.63202545,8,3765,nucleobase-containing compound biosynthetic process,0.009270258,0.999990192
GO:0006351,0.999591158,0.312009917,16.12301166,6,3258,"transcription, DNA-templated",0.009284979,0.999990192
GO:0019438,0.999595006,0.346767855,18.92895016,8,3825,aromatic compound biosynthetic process,0.008981708,0.999990192
GO:0018130,0.999596792,0.346643235,18.9338989,8,3826,heterocycle biosynthetic process,0.008977013,0.999990192
GO:2000112,0.999602965,0.330042313,17.57794274,7,3552,regulation of cellular macromolecule biosynthetic process,0.009113474,0.999990192
GO:0009889,0.999634251,0.343918011,19.0427713,8,3848,regulation of biosynthetic process,0.008874659,0.999990192
GO:0097659,0.999658113,0.307201459,16.31601273,6,3297,nucleic acid-templated transcription,0.009066615,0.999990192
GO:0032774,0.999675016,0.305865763,16.37044892,6,3308,RNA biosynthetic process,0.009006417,0.999990192
GO:0010556,0.999713389,0.321260713,17.93425239,7,3624,regulation of macromolecule biosynthetic process,0.008754946,0.999990192
GO:0010467,0.999758405,0.387714923,25.8621421,13,5226,gene expression,0.007818733,0.999990192
GO:0044271,0.999769275,0.357659067,22.19017321,10,4484,cellular nitrogen compound biosynthetic process,0.008169597,0.999990192
GO:0051252,0.999787284,0.295148099,16.82078473,6,3399,regulation of RNA metabolic process,0.008530623,0.999990192
GO:1901362,0.999791735,0.329007851,19.66136444,8,3973,organic cyclic compound biosynthetic process,0.008325008,0.999990192
GO:0031326,0.999854249,0.304485192,18.65676918,7,3770,regulation of cellular biosynthetic process,0.008089975,0.999990192
GO:0010468,0.999990192,0.25199288,21.34888653,7,4314,regulation of gene expression,0.006178308,0.999990192
