"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0050729","positive regulation of inflammatory response",79,-0.516180518347642,-1.24970877587226,0.137573964497041,0.501532017107036,0.459822516041701,1408,"tags=35%, list=11%, signal=32%","LPL/MAPK13/HYAL2/NFKBIZ/RIPK1/C3/TGM2/GRN/TNFSF11/PIK3CG/SERPINE1/PDCD4/TLR9/PTGER4/PARK7/BTK/AGT/CTSC/CREB3L3/LTA/ETS1/PLA2G3/GPR4/TLR3/PTGER3/ITGA2/WNT5A/LBP"
"BP","GO:0042698","ovulation cycle",52,-0.5597063736925,-1.27809902198717,0.137763371150729,0.501889130780493,0.460149930647829,990,"tags=17%, list=8%, signal=16%","PTN/GNRH1/ARRB1/BMPR1B/ETS1/FZD4/GAS2/PGR/AMH"
"MF","GO:1901505","carbohydrate derivative transmembrane transporter activity",39,0.519330509496074,1.25897202297887,0.137844611528822,0.501889130780493,0.460149930647829,1078,"tags=23%, list=9%, signal=21%","SLC37A1/SLC35B1/SLC35B4/SLC33A1/SLC35A2/ABCD1/SLC29A2/SLC35E3/SLC25A24"
"BP","GO:0003208","cardiac ventricle morphogenesis",58,-0.551361938766162,-1.28571993058592,0.137876386687797,0.501889130780493,0.460149930647829,2137,"tags=38%, list=17%, signal=32%","SMAD7/NOG/TBX5/TNNC1/MYH7/MYH6/GATA4/MYL2/SOX11/TBX20/DSP/HAND2/TNNT2/SMARCD3/TGFBR2/GATA3/DLL4/SEMA3C/SFRP2/COL11A1/FOXF1/SOX4"
"BP","GO:0007616","long-term memory",23,-0.64859471600151,-1.31541120116373,0.137989778534923,0.50205371992647,0.460300831871749,1158,"tags=22%, list=9%, signal=20%","NFATC4/ADCY1/ADCY8/RGS14/PRKCZ"
"CC","GO:0060205","cytoplasmic vesicle lumen",250,0.362923432118665,1.12548410741572,0.138095238095238,0.502189300411523,0.460425136916365,747,"tags=14%, list=6%, signal=13%","INS/PCSK1/GCG/SCG3/F13A1/PSMD14/DYNC1H1/PSMD2/PSMC3/ANXA2/EGF/PSMD6/PSMD1/PSMC2/HSP90AA1/ILF2/ERP44/PSMD7/PSMD13/PSMD3/NFKB1/PSMA5/PSMD12/VCP/PADI2/TUBB4B/PSMD11/THBS1/PSMB1/ALAD/PSMA2/ALDOC/VPS13A/TXNDC5/DNAJC3"
"BP","GO:0010766","negative regulation of sodium ion transport",17,-0.680682867921416,-1.32650008002172,0.138225255972696,0.502414010356829,0.460631159042383,1296,"tags=35%, list=10%, signal=32%","COMMD1/WNK4/HECW1/SLC9A3R1/NEDD4L/ATP1A2"
"BP","GO:0001881","receptor recycling",26,0.570453588755311,1.28375515529378,0.138539042821159,0.503081555075172,0.461243187948792,1726,"tags=38%, list=14%, signal=33%","ANXA2/ARFGEF2/EHD3/NSG1/SCRIB/NSF/AP1AR/KIF16B/LMTK2/CHMP5"
"CC","GO:0032993","protein-DNA complex",93,0.4467055530519,1.21323998764706,0.138613861386139,0.503081555075172,0.461243187948792,1763,"tags=13%, list=14%, signal=11%","NFYB/MED1/ORC3/TEN1/ESR1/KCNIP3/BRF1/NFYA/PRPF19/PRKDC/TERF2IP/GTF2H3"
"MF","GO:0050661","NADP binding",43,-0.577128896315338,-1.28262812847037,0.138613861386139,0.503081555075172,0.461243187948792,876,"tags=21%, list=7%, signal=20%","CBR4/FMO5/TP53I3/KCNAB1/HMGCR/TM7SF2/DHCR7/QDPR/DPYD"
"MF","GO:0071889","14-3-3 protein binding",26,-0.636374925385933,-1.3199852106188,0.138842975206612,0.50358334701023,0.46170324876692,1456,"tags=15%, list=11%, signal=14%","DAB2IP/PPP1R12A/DDIT4/PRKCZ"
"MF","GO:0032550","purine ribonucleoside binding",271,0.353764646780336,1.11488557443332,0.138888888888889,0.50358334701023,0.46170324876692,1617,"tags=19%, list=13%, signal=17%","GUCY1A2/SCG5/RASL11B/SRPRA/TUBE1/ARF5/DAP3/EHD3/SRPRB/NMUR2/RAB34/TUBB4B/RAB2A/OPA1/LRRK2/TUBA8/RTCB/RAB27B/TUBA1A/ARFIP2/EIF5B/GFM1/RAB6A/RAB18/TUFM/GFM2/RASEF/GMPPB/TUBA4A/TUBA1C/MMAA/GUCY2F/ARF4/SRP54/SEPHS1/MFN2/ARL1/RHOF/MTIF2/RASD1/LRRK1/RAB21/RAB1B/RAB14/BMS1/EFTUD2/GNA14/GSPT1/GPN1/ARHGAP5/RAB24/RAB1A"
"MF","GO:0019955","cytokine binding",91,-0.503655858355098,-1.24682615654995,0.138968481375358,0.50362396498432,0.461740488780329,2415,"tags=31%, list=19%, signal=25%","LRRC32/EBI3/WFIKKN1/IL1R1/ACKR4/IL5RA/NOG/IL1R2/ACKR3/ITGB1/TNFRSF14/TNFRSF1B/CXCR4/GHR/CSF3R/PARK7/CSF1R/TGFBR2/IFNAR1/CCR9/TRAF2/PRLR/FZD4/A2M/PLP2/NRP1/SOSTDC1/CCR6"
"BP","GO:2000649","regulation of sodium ion transmembrane transporter activity",44,-0.571212172355446,-1.27946883964074,0.13911620294599,0.503783875594474,0.461887100555041,1364,"tags=20%, list=11%, signal=18%","FXYD3/HECW1/SLC9A3R1/FGF13/SLMAP/NEDD4L/CHP1/STOM/ATP1A2"
"MF","GO:0016757","transferase activity, transferring glycosyl groups",200,0.386833739696418,1.16765895780474,0.139240506329114,0.503783875594474,0.461887100555041,1291,"tags=16%, list=10%, signal=15%","B3GAT2/SDF2L1/POMT1/UPP1/STT3B/DPY19L3/UGGT2/UGGT1/GALNT9/PLOD3/EOGT/ALG12/STT3A/DPM1/PARP6/UGT1A1/ALG5/RPN2/ALG6/B3GNT3/ALG3/MGAT4A/PIGB/B3GNT7/GLT1D1/ALG1/GALNT10/PARP4/DPAGT1/GALNT5/EXTL2/OSTC"
"BP","GO:0098754","detoxification",77,-0.522704597188309,-1.26281879293174,0.139259259259259,0.503783875594474,0.461887100555041,1938,"tags=26%, list=15%, signal=22%","HBG2/SLC22A5/BMP7/HBZ/SESN1/GPX4/PDZK1/SOD1/NXN/PARK7/ABCG2/GPX8/PTGES/ADH5/IYD/GSTZ1/GCH1/RDH11/SLC15A2/HBG1"
"BP","GO:0050770","regulation of axonogenesis",137,-0.469688065162924,-1.21090928853522,0.139310344827586,0.503783875594474,0.461887100555041,1717,"tags=20%, list=14%, signal=18%","METRN/EPHB3/RTN4R/CDH4/PTPRS/CDK5/LPAR3/BRSK2/FN1/SEMA7A/SEMA3A/PLXNA4/SHTN1/SEMA3D/MAP2/CDKL5/CXCL12/FGF13/CDH2/PLXNA2/DSCAM/SEMA3C/EFNA1/EPHA4/TWF2/NRP1/WNT5A/MAP2K1"
"BP","GO:0008154","actin polymerization or depolymerization",160,-0.463502513489723,-1.21257904467243,0.139377537212449,0.503783875594474,0.461887100555041,2311,"tags=23%, list=18%, signal=19%","EVL/PREX1/MSRB1/ARF6/TMSB4X/PRKCD/NPHS1/CDC42EP1/PSTPIP1/GHSR/PTK2B/PPP1R9A/WIPF1/AIF1/SPIRE2/FAM107A/MICALL2/TMOD4/HCK/TMOD3/BIN1/HIP1R/TRIOBP/ELN/PDXP/CXCL12/SPTBN5/GSN/SWAP70/WASF2/ACTN2/ARPC1B/EPS8/TMOD1/AVIL/TWF2/CDC42EP3"
"BP","GO:0045453","bone resorption",49,-0.561157537139271,-1.27926454733136,0.139423076923077,0.503783875594474,0.461887100555041,2312,"tags=33%, list=18%, signal=27%","CARTPT/TNFSF11/SIGLEC15/RAC2/SRC/PTK2B/CSK/CSF1R/PTH1R/GPR137B/DEF8/ACP5/TMEM119/CA2/BGLAP/SNX10"
"BP","GO:0001706","endoderm formation",47,-0.558073804629696,-1.26527643422549,0.13961038961039,0.504213295287351,0.46228080790947,2214,"tags=28%, list=17%, signal=23%","RTF1/NOG/EOMES/HSBP1/TBX20/NODAL/FN1/DUSP5/MMP14/COL6A1/COL11A1/LHX1/MMP2"
"BP","GO:0046475","glycerophospholipid catabolic process",23,-0.647564541500835,-1.31332191020297,0.1396933560477,0.504226157008415,0.462292599995994,141,"tags=13%, list=1%, signal=13%","PLA2G4A/PLA2G15/GDPD3"
"MF","GO:0016423","tRNA (guanine) methyltransferase activity",13,0.680352598473763,1.34482347596519,0.13986013986014,0.504226157008415,0.462292599995994,3272,"tags=46%, list=26%, signal=34%","TRMT10A/TRMT1L/TRMT5/THUMPD2/TRMT10C/TRMT1"
"MF","GO:0005267","potassium channel activity",90,0.444725696091418,1.19985176869843,0.14,0.504226157008415,0.462292599995994,999,"tags=12%, list=8%, signal=11%","KCNG3/GRIK1/KCNK16/KCNJ15/ABCC8/KCND1/KCNJ12/KCNJ1/KCNJ5/KCNIP3/KCNQ5"
"BP","GO:2000146","negative regulation of cell motility",217,-0.446078681927409,-1.19636158576653,0.140077821011673,0.504226157008415,0.462292599995994,2491,"tags=31%, list=20%, signal=25%","SHH/TP53INP1/NAV3/CLDN5/IGFBP5/TRIB1/MAGI2/CORO1C/PPARGC1A/EVL/RHOB/DUSP3/DAG1/SMAD7/NOG/CLDN19/HMOX1/SERPINE1/MAP2K5/PPARG/TBX5/APOH/ANGPT4/CDH1/PTGER4/ADORA1/RGN/CARD10/ADORA3/FBLN1/IGFBP3/CERS2/DAB2IP/NODAL/BMP5/AIF1/SRGAP3/FLCN/TACSTD2/EPPK1/PLCB1/SLC9A3R1/DPEP1/SEMA3A/PTN/GNRH1/STK26/GATA3/CXCL12/CD200/DLL4/ALOX15B/CD200R1/GADD45A/SFRP2/DUSP10/RGCC/ANGPT2/PBLD/MMRN2/NDRG4/PODN/ABHD6/RAP2A/CCL25/CLDN3/DCN"
"CC","GO:0005746","mitochondrial respirasome",62,0.4778291006404,1.25632454995168,0.14010989010989,0.504226157008415,0.462292599995994,3341,"tags=39%, list=26%, signal=29%","FOXRED1/UQCRC1/CYC1/NDUFV2/NDUFV1/BCS1L/UQCRQ/NDUFAF1/NDUFA5/UQCRHL/NDUFA13/SURF1/NDUFB2/NNT/NDUFA10/COX7A2/NDUFAB1/NDUFA12/UQCRFS1/NDUFB6/NDUFA11/NDUFS2/COX15/NDUFS1"
"BP","GO:0045936","negative regulation of phosphate metabolic process",402,-0.418213829854388,-1.16824513212663,0.140142517814727,0.504226157008415,0.462292599995994,1725,"tags=19%, list=14%, signal=17%","SH3BP5L/CDA/GNAI2/SIRT1/RGN/ANKLE2/PRKAR2B/FBLN1/CEP85/IGFBP3/GPATCH2/PKN1/DAB2IP/CSK/BAX/KLHL31/CDKN2B/CTDSPL/PARK7/ELFN1/PPP2R5D/SLC7A14/SMAD6/FLCN/PIK3IP1/CCNB1/IGF1R/SLC8A3/AGT/PAQR3/SLC8A1/SLC4A1/CADM4/MGAT5/PTN/NCOR1/RGS14/PPP1R27/GSKIP/ZC3H12A/DDIT4/PPM1E/ARRB1/XDH/DUSP5/SWAP70/GADD45A/KAT2B/LYN/SIRPA/ANGPT1/SFRP2/DUSP10/PDPK1/RASSF2/CHP1/PBLD/DUSP26/PDGFA/DEPTOR/PARD6A/PID1/PPP1R1B/OCLN/ERRFI1/HGF/SMCR8/MYOZ1/NTF3/PHACTR3/CAV1/UCHL1/AHSG/CDKN2C/PRKCZ"
"BP","GO:0098840","protein transport along microtubule",58,0.482470745280678,1.25394030794952,0.140161725067385,0.504226157008415,0.462292599995994,1904,"tags=24%, list=15%, signal=21%","LCA5/TRIP11/TTC30B/HSPB11/RAB27B/KIF3A/CEP131/IFT57/KIF5A/HNRNPU/SSNA1/IFT81/IFT43/IFT22"
"BP","GO:0099118","microtubule-based protein transport",58,0.482470745280678,1.25394030794952,0.140161725067385,0.504226157008415,0.462292599995994,1904,"tags=24%, list=15%, signal=21%","LCA5/TRIP11/TTC30B/HSPB11/RAB27B/KIF3A/CEP131/IFT57/KIF5A/HNRNPU/SSNA1/IFT81/IFT43/IFT22"
"BP","GO:0060632","regulation of microtubule-based movement",30,-0.633119135155328,-1.32169748543483,0.140468227424749,0.504958408012901,0.462963953943044,1832,"tags=23%, list=14%, signal=20%","NEFH/RGN/CFAP43/CCDC65/MAP2/CCSAP/CCR6"
"BP","GO:0009266","response to temperature stimulus",185,0.391113914516626,1.16768015865272,0.140562248995984,0.504958408012901,0.462963953943044,1051,"tags=13%, list=8%, signal=12%","HSPD1/ZNF516/NUP205/HSP90AA1/PDCD6/NUP35/CALCA/SEC13/VCP/SST/EIF2B1/NUP210/THBS1/NUP188/IRAK1/ATP2A2/NUP107/TPR/DNAJC3/PTGES3/NUP98/BAG5/FGF16/ATR"
"BP","GO:0030832","regulation of actin filament length",137,-0.468932507996651,-1.20896137616844,0.140689655172414,0.504958408012901,0.462963953943044,1065,"tags=17%, list=8%, signal=16%","PTK2B/PPP1R9A/SPIRE2/TMOD4/HCK/TMOD3/BIN1/HIP1R/TRIOBP/ELN/PDXP/CXCL12/SPTBN5/GSN/SWAP70/WASF2/ACTN2/ARPC1B/EPS8/TMOD1/AVIL/TWF2/CDC42EP3"
"CC","GO:0031091","platelet alpha granule",71,-0.521710175799755,-1.2474082897001,0.140695915279879,0.504958408012901,0.462963953943044,947,"tags=24%, list=7%, signal=22%","FN1/ALDOA/IGF2/VEGFC/CD9/SYTL4/PCDH7/ACTN2/SPARC/SERPINA1/A2M/PDGFA/HGF/SERPING1/PLG/LHFPL2/AHSG"
"BP","GO:0010660","regulation of muscle cell apoptotic process",48,-0.562601552834718,-1.27533113159812,0.140776699029126,0.504958408012901,0.462963953943044,2280,"tags=40%, list=18%, signal=33%","PPP1R10/HMOX1/PPARG/PDCD4/BAG3/APOH/BMP7/ADCYAP1/GATA4/SIRT1/RGL2/PTK2B/HAND2/E2F3/CFLAR/ZC3H12A/ARRB1/SFRP2/PDPK1"
"BP","GO:0031529","ruffle organization",48,-0.56271870346536,-1.27559669404741,0.140776699029126,0.504958408012901,0.462963953943044,1353,"tags=38%, list=11%, signal=34%","PLEK/LIMA1/ARHGEF26/RHOG/CORO1C/EVL/ARF6/WDPCP/CSF1R/AIF1/AIF1L/TACSTD2/P2RY12/DEF8/EPS8/CAV1/EPS8L3/SNX10"
"CC","GO:0005876","spindle microtubule",57,0.48615138580755,1.26125088828523,0.141304347826087,0.506604292790314,0.464472960055615,2178,"tags=25%, list=17%, signal=20%","MAPRE1/KIF3A/SKA2/CLTC/BOD1L1/PARP4/HNRNPU/CEP295/TUBGCP3/KLHL22/RAB11A/TUBG1/HAUS7/RMDN3"
"BP","GO:1903214","regulation of protein targeting to mitochondrion",36,0.539133000311909,1.28721301000338,0.141439205955335,0.506841028056003,0.464690007426056,1133,"tags=17%, list=9%, signal=15%","HAX1/SAE1/LRRK2/FBXW7/LMAN1/ATG13"
"BP","GO:0016064","immunoglobulin mediated immune response",75,-0.524520042364343,-1.25841276529546,0.141779788838612,0.507383703001627,0.465187551252529,1348,"tags=27%, list=11%, signal=24%","PARP3/C4B/C6/BTK/C8G/CRP/C1QC/C8A/C1QA/LTA/CFI/SWAP70/BCL10/BCL6/NDFIP1/IGLL1/SERPING1/C8B/C7/CCR6"
"MF","GO:0061608","nuclear import signal receptor activity",17,0.647826751289495,1.33087918028719,0.141826923076923,0.507383703001627,0.465187551252529,1981,"tags=35%, list=16%, signal=30%","IPO4/IPO5/KPNB1/NUTF2/TNPO3/TMCO6"
"BP","GO:0007369","gastrulation",144,-0.467183155372846,-1.21123725411855,0.141882673942701,0.507383703001627,0.465187551252529,1506,"tags=18%, list=12%, signal=16%","SMAD1/TBX20/SMAD3/NODAL/APLNR/FRS2/FN1/EXOC4/APOA1/FZD7/TGFBR2/FGF8/WNT5B/CRB2/DUSP5/SFRP2/MMP14/RNF2/COL6A1/COL11A1/FOXF1/ITGA2/RIC8A/WNT5A/LHX1/MMP2"
"BP","GO:0032508","DNA duplex unwinding",95,0.439586626487161,1.20630598970966,0.141935483870968,0.507383703001627,0.465187551252529,2830,"tags=31%, list=22%, signal=24%","CHD5/HELQ/RAD23B/DHX9/ASCC3/MNAT1/DQX1/SSBP1/ERCC6/INO80/RBX1/CHD4/RAD51/RUVBL2/RAD54L/GTF2H3/CHTF18/RFC3/CHD7/MCMDC2/GTF2H5/RECQL/RAD54B/CHD8/ERCC2/DHX36/UBA52/RFC2/DDB1"
"BP","GO:0032930","positive regulation of superoxide anion generation",14,-0.702275085504161,-1.31518972820539,0.142131979695431,0.507383703001627,0.465187551252529,2602,"tags=79%, list=21%, signal=63%","F2RL1/ITGB2/EGFR/SYK/TGFB1/PRKCD/GNAI2/SOD1/CRP/FPR2/ITGAM"
"BP","GO:0043586","tongue development",14,-0.702488184198878,-1.31558881001845,0.142131979695431,0.507383703001627,0.465187551252529,1892,"tags=50%, list=15%, signal=43%","SIX1/TBX1/WDPCP/HAND2/WNT10B/BNC2/INTU"
"BP","GO:0060544","regulation of necroptotic process",14,-0.703082373787801,-1.31670158200778,0.142131979695431,0.507383703001627,0.465187551252529,1590,"tags=43%, list=13%, signal=38%","SPATA2/RIPK1/RBCK1/CFLAR/BOK/CAV1"
"BP","GO:0051899","membrane depolarization",66,-0.52501478109753,-1.24781453861301,0.142201834862385,0.507383703001627,0.465187551252529,2137,"tags=29%, list=17%, signal=24%","SMAD7/ADORA2A/KCNJ2/ABL1/SRC/CACNG2/PARK7/JUN/CACNA1D/SLC8A1/BOK/GJA5/SCN8A/SLMAP/NEDD4L/ATP1A2/CAV1/PRKCZ/DCN"
"BP","GO:1901216","positive regulation of neuron death",77,-0.520457258002676,-1.25738937414917,0.142222222222222,0.507383703001627,0.465187551252529,1688,"tags=31%, list=13%, signal=27%","CDK5R1/BAD/PPP1R13B/SNCA/REST/FASLG/CLU/EFNB2/GRN/ABL1/ADORA1/GRIK5/GRIK2/CDK5/RAPSN/BAX/JUN/GRIN2B/CDC34/C1QA/DDIT4/ITGAM/WNT5A/BACE1"
"BP","GO:0006448","regulation of translational elongation",16,0.658956868494662,1.33859007383899,0.142512077294686,0.507383703001627,0.465187551252529,2520,"tags=50%, list=20%, signal=40%","SRP9/EIF4A3/CPEB2/DPH3/USP16/DPH6/DPH7/DPH5"
"BP","GO:0042398","cellular modified amino acid biosynthetic process",40,-0.581065272281375,-1.27810227558746,0.142620232172471,0.507383703001627,0.465187551252529,1408,"tags=30%, list=11%, signal=27%","PLOD2/MTHFD1L/MTHFD1/PTDSS1/PARK7/OPLAH/CKM/CHDH/GGT1/GCH1/GGT5/GATM"
"BP","GO:0072088","nephron epithelium morphogenesis",62,-0.537535024560955,-1.26474672224605,0.142633228840125,0.507383703001627,0.465187551252529,2561,"tags=34%, list=20%, signal=27%","SIX1/SHH/NPNT/WNK4/PBX1/NOG/FGF1/WNT2B/IRX2/AHI1/KIF26B/WT1/PKD2/TACSTD2/AGT/GATA3/FGF8/CITED1/HES1/SOX9/LHX1"
"BP","GO:0008064","regulation of actin polymerization or depolymerization",136,-0.468965365668384,-1.20957426004705,0.142659279778393,0.507383703001627,0.465187551252529,1065,"tags=17%, list=8%, signal=16%","PTK2B/PPP1R9A/SPIRE2/TMOD4/HCK/TMOD3/BIN1/HIP1R/TRIOBP/ELN/PDXP/CXCL12/SPTBN5/GSN/SWAP70/WASF2/ACTN2/ARPC1B/EPS8/TMOD1/AVIL/TWF2/CDC42EP3"
"BP","GO:0010563","negative regulation of phosphorus metabolic process",403,-0.418136297380665,-1.16809057570219,0.14268727705113,0.507383703001627,0.465187551252529,1725,"tags=19%, list=14%, signal=17%","SH3BP5L/CDA/GNAI2/SIRT1/RGN/ANKLE2/PRKAR2B/FBLN1/CEP85/IGFBP3/GPATCH2/PKN1/DAB2IP/CSK/BAX/KLHL31/CDKN2B/CTDSPL/PARK7/ELFN1/PPP2R5D/SLC7A14/SMAD6/FLCN/PIK3IP1/CCNB1/IGF1R/SLC8A3/AGT/PAQR3/SLC8A1/SLC4A1/CADM4/MGAT5/PTN/NCOR1/RGS14/PPP1R27/GSKIP/ZC3H12A/DDIT4/PPM1E/ARRB1/XDH/DUSP5/SWAP70/GADD45A/KAT2B/LYN/SIRPA/ANGPT1/SFRP2/DUSP10/PDPK1/RASSF2/CHP1/PBLD/DUSP26/PDGFA/DEPTOR/PARD6A/PID1/PPP1R1B/OCLN/ERRFI1/HGF/SMCR8/MYOZ1/NTF3/PHACTR3/CAV1/UCHL1/AHSG/CDKN2C/PRKCZ"
"BP","GO:0033619","membrane protein proteolysis",52,0.485638821774258,1.25371631866277,0.142857142857143,0.507383703001627,0.465187551252529,1004,"tags=15%, list=8%, signal=14%","IL10/HM13/IL1B/NFKB1/PRKCQ/FURIN/CLPP/PSENEN"
"BP","GO:0046460","neutral lipid biosynthetic process",34,-0.605917697718712,-1.29447322656127,0.142857142857143,0.507383703001627,0.465187551252529,2082,"tags=47%, list=16%, signal=39%","LPL/CNEP1R1/C3/SREBF1/PNPLA2/GPAM/GPAT4/PCK1/LPIN1/RGN/AGMO/PLA2G4A/MOGAT2/AVIL/DGAT2/PLA2G15"
"BP","GO:0046463","acylglycerol biosynthetic process",34,-0.605917697718712,-1.29447322656127,0.142857142857143,0.507383703001627,0.465187551252529,2082,"tags=47%, list=16%, signal=39%","LPL/CNEP1R1/C3/SREBF1/PNPLA2/GPAM/GPAT4/PCK1/LPIN1/RGN/AGMO/PLA2G4A/MOGAT2/AVIL/DGAT2/PLA2G15"
"BP","GO:0090150","establishment of protein localization to membrane",285,0.360049969094639,1.14088445675988,0.142939701289235,0.507383703001627,0.465187551252529,2000,"tags=18%, list=16%, signal=16%","SGTA/SEC16A/SEC61B/HSP90AA1/SRPRA/REEP2/SEC61G/SSR1/RAB3GAP2/RPL5/BBS2/HSPA5/RAB34/SRP9/SSR3/SEC61A1/HSPA4/COX18/SRP19/SRP72/NSG1/SSR2/TRAM1/SRP14/SRP54/CHM/GORASP2/EMC4/GRIPAP1/SCRIB/SEC62/RPS5/TIMM8B/YIF1B/NSF/EMC9/RPS9/SAMM50/SPTBN1/EMC10/BCS1L/EMC2/C2CD5/RPS13/RAB7A/ZFAND2B/SIL1/SRP68/BBS1/RAB11A/YWHAG/TIMM13"
"BP","GO:0019369","arachidonic acid metabolic process",32,-0.614197800960616,-1.30016331220123,0.143094841930116,0.507383703001627,0.465187551252529,1671,"tags=31%, list=13%, signal=27%","GPX4/CYP2A13/PLA2G4A/PTGES/FAAH2/CYP2U1/ALOX15B/TBXAS1/CYP2J2/CYP1A1"
"MF","GO:0016702","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",20,-0.65542934166363,-1.30990211277381,0.143100511073254,0.507383703001627,0.465187551252529,2760,"tags=45%, list=22%, signal=35%","ALOX5/BCO1/ADO/HGD/IDO2/ALOX15B/HAAO/PIR/CDO1"
"MF","GO:0005283","amino acid:sodium symporter activity",13,-0.714586172007371,-1.30678605582521,0.143106457242583,0.507383703001627,0.465187551252529,2667,"tags=46%, list=21%, signal=36%","SLC6A1/SLC6A13/SLC6A9/SLC6A15/SLC1A2/SLC6A7"
"BP","GO:0051917","regulation of fibrinolysis",11,-0.73553566879529,-1.31133705457069,0.143106457242583,0.507383703001627,0.465187551252529,2349,"tags=73%, list=19%, signal=59%","CPB2/SERPINF2/SERPINE1/APOH/FAP/F2/PLG/F11"
"BP","GO:1901863","positive regulation of muscle tissue development",17,-0.675631333856286,-1.31665575947625,0.143344709897611,0.507713256459314,0.465489697665748,3208,"tags=53%, list=25%, signal=40%","LMOD3/WNT3A/FLOT1/MYOD1/SHH/PRKAA1/PPARGC1A/DLL1/IGF2"
"BP","GO:0044782","cilium organization",317,0.355265596663452,1.13845881332003,0.14351202619391,0.507713256459314,0.465489697665748,1988,"tags=21%, list=16%, signal=18%","MAPRE1/DYNC1H1/LCA5/HSP90AA1/TBC1D32/TRIP11/CCDC96/CROCC/EHD3/ABCC4/BBS2/TTC30B/TBC1D30/TUBB4B/KIF27/CEP192/PTPN23/HSPB11/RFX3/RSPH9/TUBA1A/KIF3A/CEP164/CEP120/AKAP9/POC1B/TUBA4A/CCDC28B/NPHP4/DCTN1/NPHP1/DISC1/IQCB1/PLK4/CEP131/CEP250/ODF2/PPP2R1A/CCDC66/CEP152/CEP76/NEK1/IFT57/LRRC49/DNAI2/CFAP46/CDK5RAP2/FLNA/BBS5/FBF1/CEP41/SSNA1/WRAP73/WDR11/ARL13B/LAMA5/IFT81/DCTN2/IFT43/IFT22/ATAT1/TMEM80/FUZ/BBS1/RAB11A/YWHAG"
"MF","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds",64,-0.531522264539955,-1.25642399461525,0.143518518518519,0.507713256459314,0.465489697665748,1623,"tags=31%, list=13%, signal=27%","GUSB/HEXB/GAA/MAN1A1/MAN1C1/GLA/GLB1L2/AMY2A/GM2A/ENGASE/PSAP/CTBS/ASAH2/ACER2/SI/HPSE2/LYZ/MAN2B1/SPAM1/GLB1"
"BP","GO:0032392","DNA geometric change",98,0.438457708827247,1.2052890987519,0.143790849673203,0.507713256459314,0.465489697665748,2830,"tags=30%, list=22%, signal=23%","CHD5/HELQ/RAD23B/DHX9/ASCC3/MNAT1/DQX1/SSBP1/ERCC6/INO80/RBX1/CHD4/RAD51/RUVBL2/RAD54L/GTF2H3/CHTF18/RFC3/CHD7/MCMDC2/GTF2H5/RECQL/RAD54B/CHD8/ERCC2/DHX36/UBA52/RFC2/DDB1"
"BP","GO:1901201","regulation of extracellular matrix assembly",14,-0.701733543941265,-1.31417555311131,0.143824027072758,0.507713256459314,0.465489697665748,1423,"tags=57%, list=11%, signal=51%","EMILIN1/TGFB1/DAG1/SMAD3/AGT/ANTXR1/RGCC/SOX9"
"BP","GO:0006517","protein deglycosylation",25,0.577424847377932,1.29037526641422,0.143920595533499,0.507713256459314,0.465489697665748,610,"tags=28%, list=5%, signal=27%","DERL2/SEL1L/SYVN1/UGGT2/UGGT1/MAN1B1/EDEM1"
"BP","GO:0010259","multicellular organism aging",25,0.576661289003825,1.28866893727912,0.143920595533499,0.507713256459314,0.465489697665748,2455,"tags=28%, list=19%, signal=23%","LRRK2/CISD2/DDC/RAD54L/CRYAB/IDE/RAD54B"
"BP","GO:0030540","female genitalia development",15,-0.686341892409256,-1.3162828108179,0.144067796610169,0.507713256459314,0.465489697665748,1886,"tags=40%, list=15%, signal=34%","TYRO3/MERTK/BAX/RBP4/WNT5A/LHX1"
"MF","GO:0042813","Wnt-activated receptor activity",15,-0.686375306937536,-1.31634689399524,0.144067796610169,0.507713256459314,0.465489697665748,1412,"tags=33%, list=11%, signal=30%","FZD10/FZD7/FZD2/FZD4/FZD8"
"BP","GO:0030216","keratinocyte differentiation",94,-0.496916619732893,-1.23447658085456,0.144092219020173,0.507713256459314,0.465489697665748,357,"tags=24%, list=3%, signal=24%","TMEM79/CBFB/ZFP36L1/KRT18/KRT19/YAP1/CTSK/DSG2/ST14/KAZN/ANXA1/DSP/CYP27B1/PPHLN1/ALOX15B/ERRFI1/INTU/ABCA12/DSC1/CTSV/PERP/WNT5A/MAP2K1"
"CC","GO:0005798","Golgi-associated vesicle",78,0.465060161204018,1.23175805583694,0.144171779141104,0.507713256459314,0.465489697665748,1661,"tags=41%, list=13%, signal=36%","CFTR/CLTB/GJA1/TMED10/COPZ2/COPG2/PI4KA/MAP6/LRRK2/AP1G2/RAB27B/SCFD1/SEC22B/CNGB1/TMED7/FURIN/COPA/TMED2/COPE/KDELR2/COPZ1/CLTC/SYNRG/ARCN1/SCYL1/TMED9/RAB14/CHIC2/COPB1/COPB2/AP2A1/AP1G1"
